time,phase,p,q
1672588080,A,-613194.1322700827,41412.99991743689
1672588080,B,86834.90605351019,243114.20980243318
1672588080,C,238018.47233105486,301636.9785457182
1672588140,A,-593178.5170902706,-133103.42613684214
1672588140,B,-128939.39144281512,220483.28720550096
1672588140,C,900.9967766568915,380385.84438386996
1672588200,A,-392383.5293222601,486699.8325755384
1672588200,B,170995.29371632915,-197651.21793886615
1672588200,C,271901.73828897823,-278571.65784919576
1672588260,A,-426889.6688078029,453341.00735437765
1672588260,B,235876.18928650217,-110015.76927675898
1672588260,C,313118.66679379623,-228780.34027337842
1672588320,A,-508068.3427465114,345401.0306297881
1672588320,B,238417.28088806875,94065.8161557496
1672588320,C,381983.55914128665,-19303.847450994515
1672588380,A,-187862.64732348305,594137.0783222376
1672588380,B,60389.76910377315,-251907.98851286477
1672588380,C,51063.26932017014,-383384.0817424983
1672588440,A,196696.27963965104,597456.4183768666
1672588440,B,-247983.3855155351,-79436.8482112747
1672588440,C,-349528.1286216376,-171224.66811189038
1672588500,A,282387.0193047257,556801.2957076086
1672588500,B,-251366.4427526432,-54805.37577208442
1672588500,C,-369636.0450741968,-109209.24120657759
1672588560,A,643716.5771535649,2100.339616831919
1672588560,B,251111.6527871647,84952.39391375912
1672588560,C,204699.19378010038,339628.18038694427
1672588620,A,427822.9495587394,445479.30163562554
1672588620,B,-251792.15578905796,20060.63369765961
1672588620,C,-378082.3605112139,36564.38322574038
1672588680,A,513379.70837784227,340767.21767491085
1672588680,B,-225338.42818330572,110791.90556315839
1672588680,C,-338684.74763611075,168355.8708176735
1672588740,A,609719.5507952293,98010.21987928718
1672588740,B,-45916.000522178016,246380.60245964484
1672588740,C,-112755.1019859357,360914.1333167677
1672588800,A,593000.0923707125,-189177.8516223873
1672588800,B,211009.03008597752,137909.9558612877
1672588800,C,233625.12071731564,300332.9563848706
1672588860,A,346853.2128489618,-528733.659049631
1672588860,B,81452.72385663098,-242589.25425845038
1672588860,C,328691.2071845694,-202526.04649075016
1672588920,A,77867.4180040693,-629232.1114173048
1672588920,B,-163871.46246538268,-196278.54712587196
1672588920,C,54106.33859114307,-382512.65726663027
1672588980,A,-254701.21141342664,-584740.5084640182
1672588980,B,-237074.96793735347,98076.02655220544
1672588980,C,-309585.3944894428,-233854.99126636895
1672589040,A,-433359.8966129261,-470598.3132657785
1672589040,B,-100508.45175531798,236420.01366695113
1672589040,C,-388737.18162712624,4113.802532027201
1672589100,A,-529393.7360430093,-353724.3386710466
1672589100,B,-4314.954510778153,254567.31815140528
1672589100,C,-356759.5530658492,147748.3351826094
1672589160,A,-602514.0441350581,-195774.09776924545
1672589160,B,108501.76647098863,227628.4387895339
1672589160,C,-255016.6198273251,286274.7065039888
1672589220,A,-611891.2775946293,193502.8133763515
1672589220,B,223114.03249079644,-124768.97739334825
1672589220,C,216787.04258767026,322221.15214687464
1672589280,A,-233001.13429979995,617366.6989348781
1672589280,B,-263839.00003735686,-18469.106615466837
1672589280,C,201991.68119524966,-345558.6031735451
1672589340,A,293536.3088167724,610158.3999179701
1672589340,B,159666.36101863193,221786.8505635951
1672589340,C,-393675.36269269715,-121231.33429859897
1672589400,A,569761.1281347227,380895.4305438274
1672589400,B,252572.23303255945,-114712.77084130478
1672589400,C,-282816.910408884,307107.06791930244
1672589460,A,669183.3789508481,121324.75580421828
1672589460,B,71780.85523724151,-264426.98471092177
1672589460,C,-31399.111404597978,412092.8778900287
1672589520,A,661746.3731205991,-164324.24903696394
1672589520,B,-174581.12149425293,-211893.92716512203
1672589520,C,280006.80874973943,305395.15752461174
1672589580,A,634988.1862741247,-214990.3887081501
1672589580,B,-141357.10392733515,-227303.0970668195
1672589580,C,268715.026891501,304255.03491513967
1672589640,A,517070.32684310974,-421070.5743656686
1672589640,B,-250122.12893424067,-88086.75991650095
1672589640,C,392503.0737456475,92112.16169247775
1672589700,A,372155.98206434463,-553694.6076476249
1672589700,B,-252157.9268986254,81740.97257756173
1672589700,C,381393.4804237184,-131086.27229290715
1672589760,A,-231456.9328446663,-647762.8944500219
1672589760,B,266139.15280755435,75750.48704231437
1672589760,C,-304457.07508992875,-286956.9727057857
1672589820,A,-573110.1703663787,-395972.9848857613
1672589820,B,86174.29231656993,-268104.6734683786
1672589820,C,-367900.0763687318,212569.3443064469
1672589880,A,713236.2128256075,232605.3545965638
1672589880,B,-314518.0658203496,-6079.806034097604
1672589880,C,-198720.47926779892,423550.73605978064
1672589940,A,-206649.3193306708,-869358.0529514913
1672589940,B,147573.85197175381,-394772.167206605
1672589940,C,530117.3485153761,-292340.9930329878
1672590000,A,52982.355519662175,-1086840.8458979644
1672590000,B,-59391.30280981703,571834.5977143954
1672590000,C,-773676.7811745178,212767.71484784802
1672590060,A,-1135380.3467573568,13805.347653090887
1672590060,B,488434.78835400776,-374983.66087924025
1672590060,C,680026.0814028739,519617.80956111784
1672590120,A,-615358.5840966145,1033993.8392974732
1672590120,B,-464016.22876336885,-492585.8694604304
1672590120,C,716292.4341928668,-578077.6039586818
1672590180,A,-465506.97650723584,1087672.1844280818
1672590180,B,-548051.3879405903,-374526.34711716586
1672590180,C,608194.0162803825,-669118.0590811067
1672590240,A,-509785.8109007545,1076919.111947466
1672590240,B,-526361.881751815,-413387.52299636725
1672590240,C,640625.7808901857,-647903.6219089489
1672590300,A,-544851.1267027962,1067414.5258466054
1672590300,B,-507316.9024918409,-443500.13633834315
1672590300,C,665816.8365112591,-630370.3145584909
1672590360,A,-442765.41109789035,1099953.4721627089
1672590360,B,-558912.6791816701,-361674.26374519285
1672590360,C,589924.4350252694,-688533.0049089706
1672590420,A,-463134.1562191486,1096973.4930607243
1672590420,B,-549897.7804307098,-381090.0686837612
1672590420,C,604817.1630971932,-681100.697201782
1672590480,A,-443486.96061676403,1103949.5023028406
1672590480,B,-559033.3249188954,-366473.16380091367
1672590480,C,589605.0734276552,-693345.0004960004
1672590540,A,-423529.3803158381,1110699.9647928153
1672590540,B,-567880.1827068013,-351537.18593386124
1672590540,C,573920.0724505032,-705486.18303549
1672590600,A,-397442.05089983734,1118550.6297210532
1672590600,B,-578726.6477810667,-331407.58301767055
1672590600,C,553236.4842585898,-720283.3380390271
1672590660,A,1083454.9515273063,643162.1659282501
1672590660,B,-15713.379641132313,738813.2535758327
1672590660,C,-853276.6448168526,-484038.0180095071
1672590720,A,1110474.117042616,584172.9384553647
1672590720,B,41265.74151756961,734578.8124244325
1672590720,C,-877265.18187982,-429874.4771656581
1672590780,A,1131977.4560542172,530824.8455658468
1672590780,B,91255.46477604235,727247.9784851201
1672590780,C,-895905.2536408438,-380666.8766702096
1672590840,A,1144694.5873553376,497221.3940822062
1672590840,B,121440.45528636531,721454.6869029576
1672590840,C,-906796.9015338208,-349274.2858466042
1672590900,A,1164382.2993121264,433472.6227532245
1672590900,B,178598.87711245753,705884.0901994464
1672590900,C,-922696.7612505212,-290541.5192191657
1672590960,A,1195449.1693409653,271972.0550797384
1672590960,B,316045.8170880838,644337.097347707
1672590960,C,-943381.0685083584,-143021.88202295842
1672591020,A,1198503.9613993762,260242.04682872965
1672591020,B,323808.7433456717,640884.7526481675
1672591020,C,-945552.5398079635,-131422.90535781515
1672591080,A,1203594.9197964647,225243.66780176686
1672591080,B,349715.619118986,625812.1177023933
1672591080,C,-948094.0019325778,-98629.95812251467
1672591140,A,1165598.6641232392,458677.703123703
1672591140,B,147687.98479528617,720017.2586206609
1672591140,C,-925740.1593766691,-309521.0256302335
1672591200,A,1134667.0540707386,562363.2957135891
1672591200,B,47431.17164182922,742416.5189573833
1672591200,C,-901647.7987079902,-402483.5539575829
1672591260,A,1147104.5679339888,531667.1425599267
1672591260,B,75423.98233886466,738853.5172887968
1672591260,C,-912205.8657161708,-373878.66359248926
1672591320,A,752890.4523300872,-1076451.6450479762
1672591320,B,714029.1593502956,-360415.7025019144
1672591320,C,-320330.8859463717,988965.3333070559
1672591380,A,659794.6332226464,-1125802.6328791922
1672591380,B,661805.3425667342,-439336.8742051533
1672591380,C,-226586.10686281876,1007445.3208624761
1672591440,A,713743.0921215853,-1100663.3920848179
1672591440,B,695370.5066341811,-393219.1863333659
1672591440,C,-279256.4721684724,1000064.7450681909
1672591500,A,513609.846144257,-1186142.1811466883
1672591500,B,567801.5558311157,-544459.0206369085
1672591500,C,-83076.54313097044,1019490.6440350895
1672591560,A,499457.77995416534,-1191888.6922625746
1672591560,B,559415.540412764,-552939.2345714129
1672591560,C,-68840.20288220792,1020442.494478178
1672591620,A,483663.05691028724,-1197846.337139948
1672591620,B,549619.9675223804,-562325.6218248974
1672591620,C,-53224.78484466362,1021065.2998892507
1672591680,A,520620.1418667729,-1187412.0418893045
1672591680,B,577910.2941943497,-537737.3656307884
1672591680,C,-87578.39116888928,1022622.9973129595
1672591740,A,302851.29037364054,-1240247.5248567113
1672591740,B,412534.0921474244,-658239.4473596592
1672591740,C,115035.55090497693,1003860.805669191
1672591800,A,64598.589412175184,-1254025.980890526
1672591800,B,207506.59767403337,-734799.7461858804
1672591800,C,322739.25391502236,939684.2053745806
1672591860,A,-78445.98385364978,-1241196.7893440071
1672591860,B,77384.32425683095,-752000.0823314342
1672591860,C,439774.50643043336,880213.4053076685
1672591920,A,-1068942.1741003299,-754261.7491889162
1672591920,B,-681226.0428957943,-454466.7551770456
1672591920,C,1042775.3602609938,103330.97101087324
1672591980,A,-1004684.372378414,-854446.6563025081
1672591980,B,-619453.5327441962,-545929.9067948309
1672591980,C,1035238.4422624114,211011.86405359913
1672592040,A,-972045.3674647373,-899492.3714717042
1672592040,B,-586123.4456124062,-586571.2850527645
1672592040,C,1028456.9301389504,260876.50096417946
1672592100,A,-926478.696460002,-955441.9262136753
1672592100,B,-539918.6533476835,-634823.8979279968
1672592100,C,1015613.9374021734,324911.7009243148
1672592160,A,-982268.656045346,-887998.1031069084
1672592160,B,-594378.6717196152,-578119.1749898834
1672592160,C,1031772.4900853656,247148.75870980625
1672592220,A,-942867.5857233433,-938227.4847271513
1672592220,B,-554084.9082065966,-621990.7664089245
1672592220,C,1021595.2585828874,303936.2780213802
1672592280,A,-945002.2554312374,-936769.200148271
1672592280,B,-554966.5405406904,-621683.9076533259
1672592280,C,1022719.2581095678,301764.5147740323
1672592340,A,-1020853.8685417621,-838073.1591238005
1672592340,B,-629039.8603791059,-537138.3366596169
1672592340,C,1041190.8317979249,190307.95443872872
1672592400,A,-1029953.6939604089,-825830.2919747286
1672592400,B,-636897.3290668172,-527224.9667738598
1672592400,C,1043160.3463466554,176460.60555551716
1672592460,A,-1076332.7395649094,-753253.5002192457
1672592460,B,-680004.1346910298,-463223.43910076725
1672592460,C,1048275.878299512,98286.76378812536
1672592520,A,-1211876.7686114574,-437511.9211545479
1672592520,B,-788380.2938384204,-173347.69898808506
1672592520,C,1010805.5370186848,-211696.97003862134
1672592580,A,-1257111.3633878035,-117205.1244015876
1672592580,B,-781391.8079623351,122213.229848978
1672592580,C,890155.5257602057,-481273.9234612776
1672592640,A,-1254512.097718349,-193825.83522655058
1672592640,B,-793610.3949185406,51169.31744947252
1672592640,C,926237.5388837632,-421186.1661507931
1672592700,A,-1238015.8256375745,123862.99774202898
1672592700,B,-706349.6412639903,329375.7493326938
1672592700,C,752301.7135907037,-654618.1826520076
1672592760,A,-1241327.0079327777,106171.63956567932
1672592760,B,-714388.9151896234,314214.99003344926
1672592760,C,764011.1822401184,-643033.1328993842
1672592820,A,-1247080.4955201067,69632.86577626408
1672592820,B,-729479.2344975774,283001.42431947583
1672592820,C,787363.9952789051,-618387.8405549043
1672592880,A,-1254737.3552324043,1045.4714469384287
1672592880,B,-753606.5862779997,223585.71857624207
1672592880,C,828438.7129063657,-570366.7716824642
1672592940,A,-1257432.1669203136,-38838.11485843768
1672592940,B,-765315.4875089779,188391.87423377496
1672592940,C,850860.214992348,-541321.258927979
1672593000,A,-1252292.981395551,28828.298705773912
1672593000,B,-744722.347801501,247427.00294002236
1672593000,C,812347.2133648007,-590189.1409315735
1672593060,A,-1239871.496196967,107392.20176271505
1672593060,B,-712341.2589542248,316120.59083552175
1672593060,C,761985.4960794485,-643614.4868713424
1672593120,A,-1257265.7333494748,-96952.72619857443
1672593120,B,-777488.8470039546,138612.34474417326
1672593120,C,879873.2069245364,-497359.43274193624
1672593180,A,-1257177.1783053512,-118639.21988479956
1672593180,B,-781853.1838326696,119045.93097609181
1672593180,C,890731.44527971,-480643.8006852782
1672593240,A,-1254855.1361498537,-179870.53948531032
1672593240,B,-791426.9223072309,63498.72433748483
1672593240,C,919439.1048833685,-432536.0398387694
1672593300,A,-1255299.8726448603,-29983.57909016297
1672593300,B,-761037.6572002418,198019.94996354997
1672593300,C,844519.5340378999,-547409.0408367879
1672593360,A,-1250594.4430786038,28359.693403188354
1672593360,B,-742761.4922993802,248974.5724157097
1672593360,C,811063.3262894829,-589372.7456240044
1672593420,A,-1195037.374221466,289996.1362832002
1672593420,B,-616880.4025654333,460840.4943620536
1672593420,C,631478.6713323329,-756635.3549270041
1672593480,A,-1077751.4422429525,545116.8784862602
1672593480,B,-419491.8268591609,629153.0182709318
1672593480,C,404106.05732272484,-879465.2179488009
1672593540,A,-991885.9275539236,668483.8326161299
1672593540,B,-293418.71292284643,688968.2984549097
1672593540,C,271200.2312511878,-919328.2110105343
1672593600,A,-866468.9202076154,803862.9184881996
1672593600,B,-126583.70567197143,729009.9355408043
1672593600,C,102047.73573623321,-941567.8761400194
1672593660,A,-778208.8696565308,876825.1206377251
1672593660,B,-18381.141043667896,733530.4910414546
1672593660,C,-4359.933547017045,-939300.533335428
1672593720,A,-913211.3295208238,756991.1581895024
1672593720,B,-185806.1909116079,718816.9359243758
1672593720,C,162676.45805730962,-936387.8369687331
1672593780,A,-847268.2937209738,820117.1130670515
1672593780,B,-101665.30549043487,731010.060466054
1672593780,C,78389.14134807579,-941533.1046729703
1672593840,A,-884574.4761470009,785601.6419096006
1672593840,B,-148704.37207384757,725406.924784659
1672593840,C,125434.97670825361,-939582.0194531446
1672593900,A,-917391.8352272153,752651.4618756173
1672593900,B,-191322.43767429367,717670.800605166
1672593900,C,168294.20282643594,-935773.0098908072
1672593960,A,-637079.6948716135,968897.8831960286
1672593960,B,137437.59056884295,712597.4587738096
1672593960,C,-158765.12471619493,-915370.0488414863
1672594020,A,-500518.2702259732,1033387.7752024432
1672594020,B,270617.75258182664,665689.41885266
1672594020,C,-292303.76427796273,-872226.4151405427
1672594080,A,-562602.4754249644,1006755.340579038
1672594080,B,212190.63883920215,689882.0472481345
