time,phase,p,q
1672588380,A,596144.8385860001,532734.543118
1672588380,B,280892.426529,256823.87874
1672588380,C,333616.380536,374106.185896
1672588440,A,605133.4554489999,534347.7412809998
1672588440,B,287809.2272549999,257827.62707099997
1672588440,C,342456.775178,375191.82589
1672588500,A,604063.3556689998,529525.8262890001
1672588500,B,288017.612364,254691.256983
1672588500,C,342889.926858,371323.745478
1672588560,A,624965.175915,539683.884941
1672588560,B,302678.081012,261195.000739
1672588560,C,361402.27395,379022.119195
1672588620,A,603242.843091,522234.959041
1672588620,B,288982.035167,249945.36422900003
1672588620,C,344378.762791,365458.971064
1672588680,A,604479.398177,519787.96411799995
1672588680,B,290531.135364,248344.09494799998
1672588680,C,346455.829392,363454.793103
1672588740,A,609141.616343,518567.06780599995
1672588740,B,294580.074623,247523.30619900004
1672588740,C,351706.462558,362361.688496
1672588800,A,616142.511301,520030.005371
1672588800,B,299922.093149,248437.35117499996
1672588800,C,358530.936367,363378.508106
1672588860,A,627978.963507,524329.874894
1672588860,B,308546.106216,251171.160673
1672588860,C,369483.135879,366570.269465
1672588920,A,633170.685217,522996.78841900005
1672588920,B,313050.645593,250271.332358
1672588920,C,375328.796924,365375.74698700005
1672588980,A,640276.9939849998,522867.19342200004
1672588980,B,318837.334085,250143.58134899996
1672588980,C,382784.84123099997,365108.117889
1672589040,A,644481.458997,522397.55797
1672589040,B,322349.7709710001,249810.82075
1672589040,C,387326.463246,364632.41178499995
1672589100,A,644884.436475,518436.3617809999
1672589100,B,323566.036543,247226.111135
1672589100,C,389031.32442099997,361433.990003
1672589160,A,645524.363497,514144.401845
1672589160,B,325050.409373,244424.0796
1672589160,C,391094.0406339999,357964.3323799999
1672589220,A,656082.581335,516906.075398
1672589220,B,332986.525911,246156.97377400004
1672589220,C,401221.300555,359951.957284
1672589280,A,675387.972749,525522.050682
1672589280,B,346699.834101,251645.20731299996
1672589280,C,418591.440418,366451.180933
1672589340,A,693608.165572,533635.930625
1672589340,B,359652.954742,256807.906991
1672589340,C,435003.8290859999,372566.419262
1672589400,A,703828.150433,536344.361339
1672589400,B,367334.219809,258499.43148899998
1672589400,C,444813.748604,374514.616959
1672589460,A,700124.4062849999,529199.104585
1672589460,B,365933.830184,253865.97969599997
1672589460,C,443264.200919,368857.246055
1672589520,A,705185.584244,527490.546316
1672589520,B,370423.38697100006,252714.05133800002
1672589520,C,449116.5816089999,367375.63897699997
1672589580,A,698584.562201,518014.7489069999
1672589580,B,367203.920581,246582.22809799996
1672589580,C,445304.301382,359911.185091
1672589640,A,699523.827828,512686.6172980001
1672589640,B,369170.381166,243099.36733300003
1672589640,C,448034.898799,355613.795122
1672589700,A,702394.5082530001,510786.3069310001
1672589700,B,371929.97033499996,241838.14217900002
1672589700,C,451664.91317799996,354028.4236849999
1672589760,A,724555.255793,519628.9235200001
1672589760,B,387913.84381099994,247434.849742
1672589760,C,471976.398228,360655.03546700004
1672589820,A,736113.883684,521388.23041500006
1672589820,B,396898.843774,248488.76205400005
1672589820,C,483515.93168,361822.81018
1672589880,A,805261.387422,531693.925823
1672589880,B,450735.319642,254594.52871199997
1672589880,C,552737.280061,368658.3476839999
1672589940,A,994618.0353869998,537076.7382849999
1672589940,B,603684.939664,255853.28970899998
1672589940,C,751081.134174,369574.564926
1672590000,A,1216884.505573,561904.1672510001
1672590000,B,779601.219038,268342.66957400006
1672590000,C,979995.2633420001,386096.6203790001
1672590060,A,1274490.607061,559062.887431
1672590060,B,827451.550818,265279.34585700004
1672590060,C,1043029.7652409999,383313.57412199996
1672590120,A,1289621.786392,568786.682699
1672590120,B,837593.093429,271338.29147
1672590120,C,1055911.004874,390719.4313100001
1672590180,A,1272870.527568,556831.677905
1672590180,B,826643.4071920001,263848.6809
1672590180,C,1042073.232057,381597.2721950001
1672590240,A,1280016.421015,561481.690886
1672590240,B,831417.922253,266748.421608
1672590240,C,1048134.703086,385139.91303899995
1672590300,A,1285946.126509,565315.586934
1672590300,B,835386.742993,269137.897426
1672590300,C,1053174.677939,388060.07716500014
1672590360,A,1275430.625119,557680.329253
1672590360,B,828544.0279099998,264351.17037099996
1672590360,C,1044532.841298,382233.84949500003
1672590420,A,1279757.508094,560353.0564050002
1672590420,B,831468.422277,266012.63793
1672590420,C,1048255.280166,384267.08920800005
1672590480,A,1279001.8034510002,559547.669722
1672590480,B,831036.521217,265499.98587400006
1672590480,C,1047724.3358279999,383649.766707
1672590540,A,1278286.539095,558759.673057
1672590540,B,830633.7731269998,264997.83104
1672590540,C,1047232.2865890001,383044.862713
1672590600,A,1277030.60754,557567.292385
1672590600,B,829882.06902,264241.8514050001
1672590600,C,1046301.0535589999,382130.88055699994
1672590660,A,1277026.591444,557193.609597
1672590660,B,829965.8365010001,263996.594647
1672590660,C,1046428.624562,381841.614491
1672590720,A,1272799.064526,553873.0711670001
1672590720,B,827274.809168,261906.85964400004
1672590720,C,1043046.075643,379303.411516
1672590780,A,1269166.239632,550989.740084
1672590780,B,824969.9771500002,260091.22974100002
1672590780,C,1040151.0053910001,377098.64143899997
1672590840,A,1267412.2887190003,549441.354189
1672590840,B,823893.999508,259111.72393299997
1672590840,C,1038810.1060129999,375912.171148
1672590900,A,1262872.756293,545946.6696959999
1672590900,B,820989.7561460001,256913.93461400003
1672590900,C,1035154.5437619999,373241.210666
1672590960,A,1249194.876333,536153.362768
1672590960,B,812071.808357,250773.23599499997
1672590960,C,1023887.5540579999,365760.23565100005
1672591020,A,1249682.9695689997,536155.748562
1672591020,B,812471.4501590001,250764.29979200003
1672591020,C,1024413.9562900001,365757.39299500006
1672591080,A,1248187.3091759998,534752.4061150001
1672591080,B,811574.8453049998,249874.14244399994
1672591080,C,1023302.2938169999,364680.369732
1672591140,A,1271895.825292,550783.522246
1672591140,B,827255.840823,259896.890479
1672591140,C,1043169.874212,376915.145343
1672591200,A,1283562.1027839999,558547.197388
1672591200,B,835008.239028,264742.87546799995
1672591200,C,1053003.763334,382832.59579
1672591260,A,1281952.941001,557122.6572400001
1672591260,B,834021.08836,263842.403889
1672591260,C,1051772.110726,381742.77932999993
1672591320,A,1262446.8061629997,543296.5519310001
1672591320,B,821261.0671229999,255182.240551
1672591320,C,1035639.7665480002,371188.514141
1672591380,A,1255228.860869,538024.633287
1672591380,B,816579.419255,251874.14177500003
1672591380,C,1029730.295013,367160.70896500006
1672591440,A,1261140.008764,541825.5485559999
1672591440,B,820534.397031,254244.01004599998
1672591440,C,1034754.2957670001,370058.37456
1672591500,A,1245073.077327,530440.0221170001
1672591500,B,810035.199209,247108.025642
1672591500,C,1021482.781088,361360.10859499994
1672591560,A,1244944.242716,530090.655684
1672591560,B,810011.7885720001,246881.225062
1672591560,C,1021469.297395,361089.670962
1672591620,A,1244607.240267,529617.42374
1672591620,B,809846.8125549998,246577.625616
1672591620,C,1021274.3005569997,360725.58614400006
1672591680,A,1248660.398968,532163.332777
1672591680,B,812571.023131,248163.981741
1672591680,C,1024737.3250469998,362667.39504
1672591740,A,1232072.87721,520482.6197369999
1672591740,B,801722.788631,240841.970593
1672591740,C,1011022.1922459999,353739.193097
1672591800,A,1214490.6109650002,508151.46395400004
1672591800,B,790223.197366,233108.96919300006
1672591800,C,996483.574098,344307.377098
1672591860,A,1204460.869039,501011.30952400004
1672591860,B,783693.40897,228626.29651000001
1672591860,C,988234.882829,338842.309412
1672591920,A,1207430.816988,502835.201093
1672591920,B,785695.528017,229763.08742599998
1672591920,C,990781.9426879999,340234.77630900004
1672591980,A,1216441.992306,508838.01321799995
1672591980,B,791660.456234,233519.69994300007
1672591980,C,998341.6908029999,344824.5776319999
1672592040,A,1221125.049167,511845.94678799994
1672592040,B,794787.8305349998,235398.300577
1672592040,C,1002311.6159010001,347122.900462
1672592100,A,1226638.193638,515519.701823
1672592100,B,798439.104994,237696.377576
1672592100,C,1006939.531836,349930.661072
1672592160,A,1221031.547714,511515.7045030001
1672592160,B,794789.2305,235183.670051
1672592160,C,1002328.445678,346867.89332800003
1672592220,A,1226118.990326,514851.91081200005
1672592220,B,798171.2664489999,237268.735735
1672592220,C,1006619.039029,349416.483085
1672592280,A,1226585.139621,514999.528896
1672592280,B,798518.481921,237356.210551
1672592280,C,1007068.050022,349527.9171090001
1672592340,A,1218357.730617,509204.99192400003
1672592340,B,793144.039353,233721.798598
1672592340,C,1000274.361241,345095.33947599994
1672592400,A,1217863.1740589999,508710.125155
1672592400,B,792855.850572,233406.89290000006
1672592400,C,999918.9877110001,344714.73668200005
1672592460,A,1212511.989071,504854.5727780001
1672592460,B,789382.2700109999,230985.60366299996
1672592460,C,995533.93662,341763.463141
1672592520,A,1190256.27593,489513.30831
1672592520,B,774782.408894,221365.26720299997
1672592520,C,977064.397502,330019.9054800001
1672592580,A,1168439.358637,474512.322671
1672592580,B,760478.47431,211951.925194
1672592580,C,958970.970606,318526.84830300004
1672592640,A,1174268.449643,478319.03344200004
1672592640,B,764346.6930730001,214335.68627700003
1672592640,C,963875.556887,321442.091097
1672592700,A,1152987.378815,463729.318861
1672592700,B,750395.830152,205176.735385
1672592700,C,946227.904036,310258.083285
1672592760,A,1154413.2808899998,464639.433516
1672592760,B,751346.337965,205746.23444300005
1672592760,C,947434.625383,310954.850526
1672592820,A,1157108.11514,466416.9162110001
1672592820,B,753128.926273,206860.59324999998
1672592820,C,949692.899335,312317.576049
1672592880,A,1161958.952772,469667.012283
1672592880,B,756326.32335,208898.926068
1672592880,C,953742.64919,314808.035464
1672592940,A,1164752.3291,471545.6079820001
1672592940,B,758166.0872930001,210077.552845
1672592940,C,956070.684796,316248.801455
1672593000,A,1160181.227441,468426.29824699997
1672593000,B,755166.333555,208119.47261400003
1672593000,C,952276.213462,313856.91658099997
1672593060,A,1154066.30565,464216.8737040001
1672593060,B,751163.338842,205475.73004899998
1672593060,C,947214.190282,310628.692548
1672593120,A,1168014.601957,473699.83749000006
1672593120,B,760324.7914089999,211427.09565599996
1672593120,C,958807.845419,317897.946368
1672593180,A,1169507.768497,474712.471468
1672593180,B,761306.3989630002,212062.709758
1672593180,C,960048.9126069999,318675.01282300014
1672593240,A,1173662.949302,477551.03565
1672593240,B,764033.898772,213843.751487
1672593240,C,963500.549438,320849.80518200004
1672593300,A,1163501.994773,470615.357871
1672593300,B,757363.946319,209491.476449
1672593300,C,955060.733108,315534.6212190001
1672593360,A,1159486.475874,467895.61435600003
1672593360,B,754724.038972,207784.74098
1672593360,C,951720.010415,313449.38864200003
1672593420,A,1141551.484433,455676.91677
1672593420,B,742956.888822,200112.51362400004
1672593420,C,936832.9160720002,304077.864411
1672593480,A,1122950.887384,443031.13198999997
1672593480,B,730758.806342,192167.17791699996
1672593480,C,921403.027337,294370.740996
1672593540,A,1113071.321451,436335.6386049999
1672593540,B,724279.7914060001,187958.61060800002
1672593540,C,913207.8996370002,289227.87691900006
1672593600,A,1101021.5850550001,428182.38266400003
1672593600,B,716379.053739,182832.119087
1672593600,C,903214.39362,282962.88966700004
1672593660,A,1093213.841575,422907.10692
1672593660,B,711260.595363,179514.096299
1672593660,C,896740.636428,278907.484944
1672593720,A,1104944.144766,430835.3738250001
1672593720,B,718950.8014930001,184500.193096
1672593720,C,906468.1997070002,285001.0332260001
1672593780,A,1099005.6297289997,426819.82605299994
1672593780,B,715057.402632,181975.128856
1672593780,C,901542.958403,281915.37829200004
1672593840,A,1102309.685895,429053.215366
1672593840,B,717223.552642,183379.798962
1672593840,C,904282.198928,283632.41353900003
1672593900,A,1105338.538906,431101.693123
1672593900,B,719209.388998,184667.93695400003
1672593900,C,906794.057147,285206.651476
1672593960,A,1082345.912255,415573.82056400005
1672593960,B,704137.1745069999,174900.468913
1672593960,C,887730.634769,273268.40694500005
1672594020,A,1072672.593336,409056.778294
1672594020,B,697797.91833,170798.755346
1672594020,C,879713.767795,268254.031513
1672594080,A,1076989.61237,411964.00990000006
1672594080,B,700626.875493,172628.71653800004
1672594080,C,883290.908995,270491.443456
1672594140,A,1083079.679998,416069.03236600006
1672594140,B,704618.082189,175211.800614
1672594140,C,888339.872901,273648.45569399995
1672594200,A,1070309.453764,407465.99131000007
1672594200,B,696249.437164,169797.407636
1672594200,C,877755.334495,267029.913078
1672594260,A,1064472.036957,403538.9965750001
1672594260,B,692424.663505,167325.035101
1672594260,C,872918.528785,264007.144952
1672594320,A,1053535.541089,396190.400131
1672594320,B,685259.949867,162697.382958
1672594320,C,863857.782503,258349.117929
1672594380,A,1052708.100751,395635.102446
1672594380,B,684717.933825,162347.49961400003
1672594380,C,863172.8489189999,257921.04977799996
1672594440,A,1050102.8971,393886.643596
1672594440,B,683011.4425719999,161246.086707
1672594440,C,861015.2134020001,256574.10501800003
1672594500,A,1052465.452089,395472.00088300003
1672594500,B,684558.988549,162244.894169
1672594500,C,862971.2121669999,257795.91172600002
1672594560,A,1050550.070321,394186.68754
1672594560,B,683304.349784,161435.116313
1672594560,C,861385.478683,256805.31484999997
1672594620,A,1044494.7490970001,390124.531308
1672594620,B,679338.1948219999,158876.19079999998
1672594620,C,856369.510045,253676.514874
1672594680,A,1033506.174774,382762.394026
1672594680,B,672141.90712,154236.985877
1672594680,C,847269.617086,248003.23529099996
1672594740,A,1030100.4761209999,380483.387094
1672594740,B,669911.8384,152800.329458
1672594740,C,844450.668542,246245.742474
1672594800,A,1021275.4570720001,374581.969924
1672594800,B,664133.79549,149080.122332
1672594800,C,837143.847357,241696.08750299996
1672594860,A,1008305.963529,365923.2413910001
1672594860,B,655643.8538649998,143619.518437
1672594860,C,826409.231439,235016.70812899998
1672594920,A,1004996.163494,363716.488806
1672594920,B,653477.541183,142227.26404
1672594920,C,823671.10907,233313.138
1672594980,A,1003505.707324,362722.859005
1672594980,B,652502.057155,141600.471687
1672594980,C,822437.481527,232546.51637999996
1672595040,A,999660.939252,360161.06968099996
1672595040,B,649985.824507,139984.099394
1672595040,C,819256.538984,230568.926046
1672595100,A,995338.5486799999,357282.63463
1672595100,B,647157.212414,138167.761388
